timestamp,meid,cell_id,node_id,format,DRB_MeanActiveUeDl,DRB_PdcpSduDelayDl,RRU_PrbUsedDl,TB_TotNbrDlInitial_16Qam,TB_TotNbrDlInitial_64Qam,TB_TotNbrDlInitial_Qpsk,UE_DRB_BlerDl_UEID,UE_DRB_EstabSucc_5QI_UEID,UE_DRB_PdcpSduDelayDl_UEID,UE_DRB_RelActNbr_5QI_UEID,UE_DRB_UEThpDl_UEID,UE_HO_SrcCellQual_RS-SINR_UEID,UE_HO_TrgtCellQual_RS-SINR_UEID,UE_RRU_PrbUsedDl_UEID,UE_TB_TotNbrDlInitial_16Qam_UEID,UE_TB_TotNbrDlInitial_64Qam_UEID,UE_TB_TotNbrDlInitial_Qpsk_UEID
2026-04-24T18:11:32.036006+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,14.005486,,,,,,,,
2026-04-24T18:11:32.036060+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.192568,,,,,,,,
2026-04-24T18:11:32.317588+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:32.317699+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:32.317768+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:32.317828+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:32.317885+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:32.318094+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,31,0,547,0,,,,,,,,,,,
2026-04-24T18:11:32.318183+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9001.919777,,,3,0,63,0
2026-04-24T18:11:32.318249+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12404.32479,,,12,0,207,0
2026-04-24T18:11:32.318310+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4935.79969,,,13,0,215,0
2026-04-24T18:11:32.318368+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9372.898112,,,3,0,62,0
2026-04-24T18:11:32.975646+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.538754,,,,,,,,,,,,,,,
2026-04-24T18:11:32.975764+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,14.00984,,,,,,,,
2026-04-24T18:11:32.975829+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.532695,,,,,,,,
2026-04-24T18:11:32.975886+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.915915,,,,,,,,
2026-04-24T18:11:32.975940+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,14.696568,,,,,,,,
2026-04-24T18:11:33.255290+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:33.255394+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:33.255457+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:33.255513+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:33.255567+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:33.255858+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,31,0,544,0,,,,,,,,,,,
2026-04-24T18:11:33.255962+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4938.788002,,,13,0,211,0
2026-04-24T18:11:33.256065+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9007.286998,,,3,0,64,0
2026-04-24T18:11:33.256163+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12399.628599,,,12,0,206,0
2026-04-24T18:11:33.256259+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9377.145046,,,3,0,63,0
2026-04-24T18:11:33.914785+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.64376,,,,,,,,,,,,,,,
2026-04-24T18:11:33.914901+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.893997,,,,,,,,
2026-04-24T18:11:33.914965+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,14.573215,,,,,,,,
2026-04-24T18:11:33.915021+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,14.956027,,,,,,,,
2026-04-24T18:11:33.915074+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.1518,,,,,,,,
2026-04-24T18:11:34.194878+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:34.195034+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:34.195142+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:34.195249+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:34.195344+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:34.195557+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,31,0,543,0,,,,,,,,,,,
2026-04-24T18:11:34.195627+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9012.699343,,,3,0,63,0
2026-04-24T18:11:34.195689+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12394.754696,,,13,0,212,0
2026-04-24T18:11:34.195747+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9381.283042,,,3,0,62,0
2026-04-24T18:11:34.195803+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4941.659295,,,12,0,206,0
2026-04-24T18:11:34.847107+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.350255,,,,,,,,,,,,,,,
2026-04-24T18:11:34.847224+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.162955,,,,,,,,
2026-04-24T18:11:34.847290+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,13.805414,,,,,,,,
2026-04-24T18:11:34.847346+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,14.495106,,,,,,,,
2026-04-24T18:11:34.847402+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.937546,,,,,,,,
2026-04-24T18:11:35.070288+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:35.070442+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:35.070553+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:35.070659+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:35.070756+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:35.070966+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,31,0,544,0,,,,,,,,,,,
2026-04-24T18:11:35.071029+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9018.036654,,,3,0,65,0
2026-04-24T18:11:35.071092+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4944.767057,,,12,0,197,0
2026-04-24T18:11:35.071149+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9385.411048,,,3,0,63,0
2026-04-24T18:11:35.071204+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12390.308347,,,13,0,219,0
2026-04-24T18:11:35.798179+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.358835,,,,,,,,,,,,,,,
2026-04-24T18:11:35.798300+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.894114,,,,,,,,
2026-04-24T18:11:35.798373+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.156586,,,,,,,,
2026-04-24T18:11:35.798439+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,14.618725,,,,,,,,
2026-04-24T18:11:35.798506+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,13.765914,,,,,,,,
2026-04-24T18:11:36.072817+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:36.072980+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:36.073107+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:36.073182+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:36.073250+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:36.073476+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,33,0,563,0,,,,,,,,,,,
2026-04-24T18:11:36.073551+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12385.739486,,,14,0,228,0
2026-04-24T18:11:36.073716+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9023.333764,,,3,0,63,0
2026-04-24T18:11:36.073828+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4947.894364,,,13,0,210,0
2026-04-24T18:11:36.073937+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9389.593391,,,3,0,62,0
2026-04-24T18:11:36.739443+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.603774,,,,,,,,,,,,,,,
2026-04-24T18:11:36.739560+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,15.036581,,,,,,,,
2026-04-24T18:11:36.739636+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.946186,,,,,,,,
2026-04-24T18:11:36.739697+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,14.22997,,,,,,,,
2026-04-24T18:11:36.739760+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.202358,,,,,,,,
2026-04-24T18:11:37.018965+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:37.019070+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:37.019137+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:37.019197+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:37.019255+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:37.019463+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,30,0,534,0,,,,,,,,,,,
2026-04-24T18:11:37.019531+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12380.855888,,,12,0,205,0
2026-04-24T18:11:37.019597+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4950.802773,,,12,0,202,0
2026-04-24T18:11:37.019665+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9028.699833,,,3,0,64,0
2026-04-24T18:11:37.019725+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9393.688675,,,3,0,63,0
2026-04-24T18:11:37.677774+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.32048,,,,,,,,,,,,,,,
2026-04-24T18:11:37.677889+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,13.620833,,,,,,,,
2026-04-24T18:11:37.677958+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,14.593379,,,,,,,,
2026-04-24T18:11:37.678017+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.207606,,,,,,,,
2026-04-24T18:11:37.678072+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.860101,,,,,,,,
2026-04-24T18:11:37.960970+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:37.961050+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:37.961105+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:37.961150+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:37.961193+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:37.961336+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,30,0,525,0,,,,,,,,,,,
2026-04-24T18:11:37.961386+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4954.02608,,,12,0,205,0
2026-04-24T18:11:37.961434+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9033.904206,,,3,0,63,0
2026-04-24T18:11:37.961478+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12376.304099,,,12,0,195,0
2026-04-24T18:11:37.961521+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9397.901489,,,3,0,62,0
2026-04-24T18:11:38.633812+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.556949,,,,,,,,,,,,,,,
2026-04-24T18:11:38.633942+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,14.666572,,,,,,,,
2026-04-24T18:11:38.634025+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.252581,,,,,,,,
2026-04-24T18:11:38.634097+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.911624,,,,,,,,
2026-04-24T18:11:38.634169+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,14.397021,,,,,,,,
2026-04-24T18:11:38.634391+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:38.634465+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:38.634537+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:38.634833+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:38.634916+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:38.635131+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,30,0,536,0,,,,,,,,,,,
2026-04-24T18:11:38.635206+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12371.585072,,,12,0,204,0
2026-04-24T18:11:38.635280+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9039.177322,,,3,0,64,0
2026-04-24T18:11:38.635354+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9402.027577,,,3,0,63,0
2026-04-24T18:11:38.635428+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4956.814453,,,12,0,205,0
2026-04-24T18:11:39.571879+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.436514,,,,,,,,,,,,,,,
2026-04-24T18:11:39.572173+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.209358,,,,,,,,
2026-04-24T18:11:39.572292+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.877108,,,,,,,,
2026-04-24T18:11:39.572395+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,13.507454,,,,,,,,
2026-04-24T18:11:39.572497+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,15.152135,,,,,,,,
2026-04-24T18:11:39.802314+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:39.802476+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:39.802590+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:39.802702+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:39.802805+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:39.803060+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,30,0,529,0,,,,,,,,,,,
2026-04-24T18:11:39.803172+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9406.194787,,,3,0,62,0
2026-04-24T18:11:39.803285+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12366.668148,,,11,0,185,0
2026-04-24T18:11:39.803399+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9044.249392,,,3,0,64,0
2026-04-24T18:11:39.803506+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4960.034074,,,13,0,218,0
2026-04-24T18:11:40.461018+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.493443,,,,,,,,,,,,,,,
2026-04-24T18:11:40.461134+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,14.768612,,,,,,,,
2026-04-24T18:11:40.461198+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,14.039877,,,,,,,,
2026-04-24T18:11:40.461256+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.946186,,,,,,,,
2026-04-24T18:11:40.461311+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.219099,,,,,,,,
2026-04-24T18:11:40.742821+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:40.742970+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:40.743036+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:40.743093+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:40.743147+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:40.743348+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,33,0,566,0,,,,,,,,,,,
2026-04-24T18:11:40.743412+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9410.250408,,,3,0,63,0
2026-04-24T18:11:40.743474+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9049.546786,,,3,0,64,0
2026-04-24T18:11:40.743531+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12361.894977,,,14,0,228,0
2026-04-24T18:11:40.743587+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4962.957423,,,13,0,211,0
2026-04-24T18:11:41.277494+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.309544,,,,,,,,,,,,,,,
2026-04-24T18:11:41.277678+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.875425,,,,,,,,
2026-04-24T18:11:41.277794+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,14.339265,,,,,,,,
2026-04-24T18:11:41.277891+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,13.851577,,,,,,,,
2026-04-24T18:11:41.277956+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.17191,,,,,,,,
2026-04-24T18:11:41.278149+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:41.278206+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:41.278263+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:41.278425+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:41.278528+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:41.523555+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,32,0,552,0,,,,,,,,,,,
2026-04-24T18:11:41.523685+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9414.397588,,,3,0,62,0
2026-04-24T18:11:41.523772+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4966.056104,,,13,0,214,0
2026-04-24T18:11:41.523851+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9054.753585,,,3,0,63,0
2026-04-24T18:11:41.523926+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12357.494924,,,13,0,213,0
2026-04-24T18:11:42.225964+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.671243,,,,,,,,,,,,,,,
2026-04-24T18:11:42.226082+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,15.083544,,,,,,,,
2026-04-24T18:11:42.226147+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.912505,,,,,,,,
2026-04-24T18:11:42.226204+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.604964,,,,,,,,
2026-04-24T18:11:42.226257+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,14.083959,,,,,,,,
2026-04-24T18:11:42.505407+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:42.505565+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:42.505675+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:42.505736+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:42.505790+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:42.505990+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,31,0,556,0,,,,,,,,,,,
2026-04-24T18:11:42.506054+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12352.623943,,,12,0,208,0
2026-04-24T18:11:42.506115+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4968.985115,,,13,0,222,0
2026-04-24T18:11:42.506172+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9060.081834,,,3,0,63,0
2026-04-24T18:11:42.506227+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9418.479953,,,3,0,63,0
2026-04-24T18:11:43.142319+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.481429,,,,,,,,,,,,,,,
2026-04-24T18:11:43.142427+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.231148,,,,,,,,
2026-04-24T18:11:43.142491+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,13.868266,,,,,,,,
2026-04-24T18:11:43.142547+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,14.9682,,,,,,,,
2026-04-24T18:11:43.142601+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.858101,,,,,,,,
2026-04-24T18:11:43.427376+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:43.427534+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:43.427620+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:43.427679+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:43.427734+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:43.427939+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,32,0,560,0,,,,,,,,,,,
2026-04-24T18:11:43.428003+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,12347.743379,,,12,0,208,0
2026-04-24T18:11:43.428067+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9422.632461,,,3,0,62,0
2026-04-24T18:11:43.428126+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,9065.184878,,,3,0,63,0
2026-04-24T18:11:43.428183+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,4972.100545,,,14,0,227,0
2026-04-24T18:11:44.035594+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,11.52966,,,,,,,,,,,,,,,
2026-04-24T18:11:44.035715+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,8.309367,,,,,,,,
2026-04-24T18:11:44.035780+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,8.883703,,,,,,,,
2026-04-24T18:11:44.035837+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,13.994674,,,,,,,,
2026-04-24T18:11:44.035891+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,14.930895,,,,,,,,
2026-04-24T18:11:44.318832+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:11:44.318993+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:44.319111+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:44.319219+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:44.319324+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:11:44.319585+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,31,0,554,0,,,,,,,,,,,
